,cartao,cep,codigoMoedaDestino,codigoMoedaOrigem,cpf,dataCompra,dataEmissao,dataNascimento,dataValidade,empresa,estadoCivil,idConta,idEstabelecimento,idEventoCompra,idOperacao,latitude,limiteCredito,longitude,nome,numeroDependentes,numeroIdentidade,numeroParcelas,orgaoIdentidade,profissao,salario,sexo,tempoResidenciaAnos,tempoTrabalhoAnos,uf,valorCompra,valorParcela
73,5286104602326384,37800000,840.0,986.0,99982089633,2018-05-01T19:35:00,2017-04-01T01:31:54.587000,1972-10-16T00:00:00,2022-04-30T00:00:00,DR BENEDICTO FELIPE DA SILVA,2,163641,33815176.0,185045239,270,-21.3006527,2500.0,-46.6998884,ISTHEFANY SERODIO,0.0,179103,1,SSPMG,22.0,1660.0,M,20.0,22.0,MG,10.0,10.0
74,5286104602326384,37800000,840.0,986.0,99982089633,2018-05-05T11:07:00,2017-04-01T01:31:54.587000,1972-10-16T00:00:00,2022-04-30T00:00:00,DR BENEDICTO FELIPE DA SILVA,2,163641,2850944.0,185570061,270,-21.3007331,2500.0,-46.6999258,ISTHEFANY SERODIO,0.0,179103,1,SSPMG,22.0,1660.0,M,20.0,22.0,MG,114.43,114.43
75,5286086543858126,13735500,840.0,986.0,99981764507,2018-05-02T19:01:00,2015-11-01T01:01:23.330000,1980-10-31T00:00:00,2018-11-30T00:00:00,ASSOCIACAO ESPORTIVA MOCOQUENSE,1,166612,2792431.0,185184989,270,-21.4800569,2000.0,-46.9961674,MYRTA CANSANCAO,0.0,182354,1,SSPSP,20.0,1000.15,F,7.0,4.0,SP,12.22,12.22
76,5286086543858126,13735500,840.0,986.0,99981764507,2018-05-06T09:09:00,2015-11-01T01:01:23.330000,1980-10-31T00:00:00,2018-11-30T00:00:00,ASSOCIACAO ESPORTIVA MOCOQUENSE,1,166612,2792431.0,185753490,270,-21.4800742,2000.0,-46.9960763,MYRTA CANSANCAO,0.0,182354,1,SSPSP,20.0,1000.15,F,7.0,4.0,SP,30.8,30.8
77,5286086543858126,13735500,840.0,986.0,99981764507,2018-05-03T17:52:00,2015-11-01T01:01:23.330000,1980-10-31T00:00:00,2018-11-30T00:00:00,ASSOCIACAO ESPORTIVA MOCOQUENSE,1,166612,2791704.0,185317469,270,-21.4800949,2000.0,-46.9960581,MYRTA CANSANCAO,0.0,182354,1,SSPSP,20.0,1000.15,F,7.0,4.0,SP,16.82,16.82
78,5286139168432442,88056230,840.0,986.0,99981638382,2018-05-03T10:22:00,2017-10-05T11:46:32.113000,1969-12-10T00:00:00,2019-10-05T11:47:00,RES RICARDO LIBERATO BARROSO,1,167766,33853867.0,185229847,270,-27.4229587,2320.0,-48.4352425,CONSUELO CANSANCAO,0.0,183616,1,SSPSC,6.0,1099.75,F,40.0,7.0,SC,45.0,45.0
79,5286091703047944,5886140,840.0,986.0,99981532479,2018-05-01T11:44:00,2016-04-03T16:32:07.210000,1978-02-27T00:00:00,2019-04-30T00:00:00,APOSENTADA,1,168737,33824482.0,185000451,270,-23.68344,2130.0,-46.7842912,RAYAN DEOTERIO,0.0,184675,1,SSPSP,3.0,830.0,F,2.0,0.0,SP,400.0,400.0
80,5286099032254880,84500000,840.0,986.0,99981456438,2018-05-05T13:23:00,2016-11-07T16:21:34.800000,1990-12-27T00:00:00,2021-11-30T00:00:00,MERCADO MOVEIS,1,169420,3167965.0,185619572,270,-25.4775344,2320.0,-50.6581384,PAULEANO DEOTERIO,0.0,185435,1,SSPPR,5.0,2075.0,M,0.0,2.0,PR,82.0,82.0
81,5286099032254880,84500000,840.0,986.0,99981456438,2018-05-03T07:43:00,2016-11-07T16:21:34.800000,1990-12-27T00:00:00,2021-11-30T00:00:00,MERCADO MOVEIS,1,169420,33842977.0,185213219,270,-25.4630053,2320.0,-50.6723933,PAULEANO DEOTERIO,0.0,185435,1,SSPPR,5.0,2075.0,M,1.0,2.0,PR,37.9,37.9
82,5286093496410466,5881100,840.0,986.0,99981380431,2018-05-07T09:39:00,2016-05-28T13:01:58.830000,1965-01-17T00:00:00,2019-05-31T00:00:00,,2,170117,32309211.0,185860936,270,-23.6862078,3795.0,-46.7820386,CIBELY BACURAU,,186195,1,SSPSP,,2075.0,F,,5.0,SP,30.0,30.0
83,5286093496410466,5881100,840.0,986.0,99981380431,2018-05-03T14:10:00,2016-05-28T13:01:58.830000,1965-01-17T00:00:00,2019-05-31T00:00:00,,2,170117,5642887.0,185270961,270,-23.686107,3795.0,-46.7819913,CIBELY BACURAU,,186195,1,SSPSP,,2075.0,F,,5.0,SP,170.91,170.91
84,5286101967155842,86800050,840.0,986.0,99981212300,2018-05-04T09:15:00,2017-02-01T01:16:59.990000,1973-07-16T00:00:00,2022-02-28T00:00:00,VISION DISTRIBUIDORA,1,171647,32309211.0,185370667,270,-23.5894126,2316.0,-51.5242806,EDMALDO FARRAPO,0.0,187876,1,SSPPR,20.0,1245.0,M,1.0,4.0,PR,20.0,20.0
85,5286104603805919,17067600,840.0,986.0,99981086320,2018-05-03T18:55:00,2017-04-01T01:31:55.070000,1976-06-15T00:00:00,2022-04-30T00:00:00,LIMP PREST DE SERV   GARAGEM REUNIDAS,2,172794,33847562.0,185330680,270,-22.3117135,716.604,-49.1016512,ELIOENAIA SERODIO,0.0,189136,1,SSPSP,20.0,830.0,M,28.0,11.0,SP,20.0,20.0
86,5286130670333454,15502155,840.0,986.0,99980329629,2018-05-04T12:40:00,2017-06-01T01:14:28.897000,1994-04-09T00:00:00,2019-06-30T00:00:00,BRUNINIS A AG VIAS TURISMO LTDA,1,179748,6133254.0,185407874,270,-20.4183979034,2745.0,-49.9800605774,PATRILIANE MASCHIO,0.0,196703,1,SSPSP,20.0,726.25,F,14.0,2.0,SP,16.88,16.88
87,5286130670333454,15502155,840.0,986.0,99980329629,2018-05-04T23:51:00,2017-06-01T01:14:28.897000,1994-04-09T00:00:00,2019-06-30T00:00:00,BRUNINIS A AG VIAS TURISMO LTDA,1,179748,2758103.0,185517867,270,-20.4183979034,2745.0,-49.9800605774,PATRILIANE MASCHIO,0.0,196703,1,SSPSP,20.0,726.25,F,14.0,2.0,SP,12.0,12.0
88,5269094026407386,87025150,840.0,986.0,99980023627,2018-05-04T00:32:00,2016-06-08T00:02:21.060000,1947-12-29T00:00:00,2021-06-30T00:00:00,,2,182538,2799956.0,185356913,270,-23.4469896,3300.0,-51.899011,ERICLEIA CAMARCO,0.0,199763,1,SSPPR,4.0,1153.7,M,22.0,0.0,PR,65.0,65.0
89,5286135341512334,13456081,840.0,986.0,99979825170,2018-05-02T07:03:00,2017-08-03T13:21:34.460000,1955-12-29T00:00:00,2019-08-03T13:22:00,E E PROF AUGUSTO SCOMPARIN,2,184339,31359072.0,185069030,270,-22.7602987,2500.0,-47.3983601,MARICIDA CAMARCO,0.0,201748,1,SSPSP,7.0,830.0,F,37.0,20.0,SP,15.0,15.0
90,6505154680827974,14166019,986.0,986.0,99979552263,2018-05-06T20:49:00,2018-04-01T01:01:55.167000,1956-12-16T00:00:00,2023-04-30T00:00:00,USINA SANTO ANTONIO,2,186858,31573372.0,185837622,10493,-21.1251065,1050.0,-47.982648,DAFANY SANDES,0.0,204477,1,SSPSP,10.0,830.0,F,31.0,17.0,SP,20.0,20.0
91,6505141994271318,18400410,,,99979375205,2018-05-05T14:22:00,2017-11-16T20:29:31.623000,1959-05-02T00:00:00,2022-11-30T00:00:00,CABELEREIRA,8,188494,,185636243,28,-23.983148,3550.0,-48.8730868,VALLIANY SALVIANO,0.0,206247,2,SSPSP,3.0,830.0,F,1.0,0.0,SP,103.98,51.99
92,5286091360801946,16402530,840.0,986.0,99979123141,2018-05-02T15:18:00,2016-04-01T02:12:36.447000,1988-11-24T00:00:00,2019-04-30T00:00:00,,8,190813,10817492.0,185139708,271,-21.6740113,2000.0,-49.7545831,VALDERIS SALVIANO,0.0,208768,10,SSPSP,,830.0,M,,8.0,SP,225.0,22.5
93,5286136853566089,4185021,840.0,986.0,99978750606,2018-05-01T09:39:00,2017-09-01T00:25:04.477000,1987-12-04T00:00:00,2019-09-30T00:00:00,GEP   LB PLAZA SUL,8,194235,3099355.0,184984775,270,-23.6607456207,1000.0,-46.5987625122,TEYDE SALVIANO,0.0,212493,1,SSPSP,5.0,830.0,F,10.0,4.0,SP,24.5,24.5
94,5286136853566089,4185021,840.0,986.0,99978750606,2018-05-03T09:32:00,2017-09-01T00:25:04.477000,1987-12-04T00:00:00,2019-09-30T00:00:00,GEP   LB PLAZA SUL,8,194235,31061614.0,185222427,270,-23.6607456207,1000.0,-46.5987625122,TEYDE SALVIANO,0.0,212493,1,SSPSP,5.0,830.0,F,10.0,4.0,SP,30.0,30.0
95,5286136853673827,14900000,840.0,986.0,99978704841,2018-05-04T14:39:00,2017-09-01T00:25:04.727000,1962-11-22T00:00:00,2019-09-30T00:00:00,,2,194654,2979652.0,185431467,271,-23.4521478,510.0,-46.406178,EUDAMIRA SALVIANO,0.0,212951,2,SSPSP,,830.0,F,17.0,0.0,SP,222.9,111.45
96,6505154555523099,3738260,986.0,986.0,99978386459,2018-05-01T13:59:00,2018-03-29T17:16:12.910000,1928-04-07T00:00:00,2023-03-31T00:00:00,,4,197579,31866923.0,185017399,10493,-23.5285778046,900.0,-46.4871330261,ELIEANAI SERODIO,0.0,216135,1,SSPSP,4.0,788.5,F,6.0,0.0,SP,4.99,4.99
97,5286089281135770,4363040,840.0,986.0,99978167650,2018-05-02T12:07:00,2016-02-01T00:48:41.823000,1973-09-20T00:00:00,2019-02-28T00:00:00,EMEF CEU BUTANTA,2,199609,31274886.0,185105287,270,-23.64267,3750.0,-46.66215,IARLE XAVIAR,2.0,218323,1,SSPSP,7.0,2602.05,F,1.0,6.0,SP,7.88,7.88
98,5286097135562943,16026060,840.0,986.0,99978088270,2018-05-02T14:51:00,2016-08-22T16:09:40.357000,1959-03-21T00:00:00,2019-08-31T00:00:00,,2,200339,10817492.0,185134619,271,0.0,3500.0,0.0,FABIANGELA ROCH,0.0,219117,12,SSPSP,23.0,830.0,F,6.0,0.0,SP,672.89,56.07
99,5286132851750124,86975000,840.0,986.0,99977935793,2018-05-02T09:34:00,2017-07-01T01:08:12.813000,1950-07-27T00:00:00,2019-07-31T00:00:00,COSTUREIRA,8,201765,3110049.0,185080412,270,-23.5274183,1745.0,-51.6729366,KENNYALISAN ROCH,0.0,220642,1,SSPPR,3.0,830.0,F,53.0,0.0,PR,24.5,24.5
100,5286136856131672,13221250,840.0,986.0,99977849528,2018-05-05T20:03:00,2017-09-01T00:25:07.440000,1983-09-17T00:00:00,2019-09-30T00:00:00,,8,202567,3633622.0,185714189,270,-23.2137784,1575.0,-46.8317925,MARICEL ROCH,0.0,221504,1,SSPSP,,830.0,F,5.0,0.0,SP,19.64,19.64
101,5286141560842869,38408788,840.0,986.0,99977621349,2018-05-01T11:39:00,2017-11-10T11:58:57.720000,1983-01-06T00:00:00,2019-11-10T11:59:00,,8,204683,31855564.0,184999783,270,-18.9416799,1465.0,-48.2391576,ERILANDIO LEOPOLDINO,0.0,223786,1,SSPMG,,830.0,F,5.0,3.0,MG,49.0,49.0
102,5286141560842869,38408788,840.0,986.0,99977621349,2018-05-02T16:17:00,2017-11-10T11:58:57.720000,1983-01-06T00:00:00,2019-11-10T11:59:00,,8,204683,2815127.0,185151390,270,-18.9395648,1465.0,-48.2357764,ERILANDIO LEOPOLDINO,0.0,223786,1,SSPMG,,830.0,F,5.0,3.0,MG,9.9,9.9
103,5286136857523653,5881150,840.0,986.0,99977367450,2018-05-01T14:04:00,2017-09-01T00:25:08,1944-09-22T00:00:00,2019-09-30T00:00:00,,2,207030,2831621.0,185017890,270,-23.5745277405,2000.0,-46.7184753418,FRANKDSON MASCHIO,0.0,226325,1,SSPMG,4.0,830.0,F,38.0,0.0,SP,40.0,40.0
104,5286125521958712,13502114,840.0,986.0,99977301190,2018-05-06T11:01:00,2017-04-19T11:19:43.207000,1943-07-14T00:00:00,2022-04-19T11:20:00,,2,207642,2815752.0,185770204,270,-22.4293821,3300.0,-47.582812,ALDERLAN FORTES,0.0,226988,1,SSPSP,4.0,830.0,M,9.0,0.0,SP,18.0,18.0
105,5286125521958712,13502114,840.0,986.0,99977301190,2018-05-05T08:52:00,2017-04-19T11:19:43.207000,1943-07-14T00:00:00,2022-04-19T11:20:00,,2,207642,2853748.0,185536019,270,-22.4294774,3300.0,-47.5828471,ALDERLAN FORTES,0.0,226988,1,SSPSP,4.0,830.0,M,9.0,0.0,SP,9.92,9.92
106,6505155202680587,6363210,986.0,986.0,99977203938,2018-05-04T14:25:00,2018-04-06T17:59:46.010000,1956-05-25T00:00:00,2023-04-30T00:00:00,REVENDEDORA,1,208544,33872299.0,185428541,10493,-23.5310229,1025.0,-46.7961143,FLAVANA MUCE,0.0,227960,1,SSPBA,3.0,830.0,F,23.0,17.0,SP,108.0,108.0
107,5286072121867026,37701256,840.0,986.0,99976895690,2018-05-02T09:07:00,2015-05-01T00:00:00,1967-08-05T00:00:00,2018-06-30T00:00:00,,5,211389,5413418.0,185077254,270,-21.7979621887,3500.0,-46.5719070435,CLEBENE ESTENHO,0.0,231043,1,SSPMG,,701.35,F,0.0,2.0,MG,110.0,110.0
108,5286087453873218,14110000,840.0,986.0,99976489005,2018-05-04T16:22:00,2015-12-01T01:18:24.833000,1970-07-16T00:00:00,2018-12-31T00:00:00,CONDOMINIO EDIFICIO FLAMBOYANT,2,215128,31257326.0,185453877,270,-21.1768574,3295.0,-47.8117125,VALDEVINO ESTENHO,0.0,235109,1,SSPSP,20.0,800.95,F,6.0,8.0,SP,25.72,25.72
109,5286130674211926,14735000,840.0,986.0,99976416121,2018-05-06T11:04:00,2017-06-01T01:14:32.957000,1991-03-20T00:00:00,2019-06-30T00:00:00,,1,215797,2780411.0,185770720,270,-20.8062474,2500.0,-48.8103772,ELCIDEIZE CONRRADO,0.0,235838,1,SSPSP,,1660.0,F,8.0,3.0,SP,20.0,20.0
110,5286097364793241,85818020,986.0,986.0,99976256922,2018-05-04T09:25:00,2016-09-01T01:06:05.840000,1988-05-04T00:00:00,2019-09-30T00:00:00,COOPAVEL,1,217274,33874697.0,185734077,271,-24.9667605,2000.0,-53.4131934,FABENILSON JARUZO,0.0,237430,6,SSPSP,20.0,830.0,F,0.0,5.0,PR,33.42,5.57
111,5286133989500058,16401475,840.0,986.0,99976202830,2018-05-05T22:36:00,2017-07-18T15:34:18.200000,1980-06-24T00:00:00,2019-07-18T15:34:00,DONA DE CASA,2,217775,30986293.0,185729149,270,-21.6519544,3680.0,-49.7395596,HEITOR JARUZO,0.0,237971,1,SSPSP,23.0,0.0,F,0.0,0.0,SP,13.83,13.83
112,5286092488224578,13841024,840.0,986.0,99975977707,2018-05-02T17:05:00,2016-05-01T01:04:05.780000,1968-04-20T00:00:00,2019-05-31T00:00:00,MARISIA PEDROSO PRADO ME,2,219843,2775120.0,185161123,270,-22.3540767,2320.0,-46.9461233,NAYLANNA NICOMEDES,0.0,240222,1,SSPSP,20.0,830.0,F,16.0,5.0,SP,34.05,34.05
113,5286101968931349,6420430,840.0,986.0,99975940374,2018-05-01T09:04:00,2017-02-01T01:17:38.513000,1978-09-16T00:00:00,2022-02-28T00:00:00,CELM CIA EQUIPADORA DE LABORATORIOS MODE,1,220190,5233820.0,184981767,270,-23.5141986,1452.869,-46.8986504,MILCILENE BACURAU,0.0,240596,1,SSPSP,20.0,1660.0,M,36.0,5.0,SP,42.68,42.68
114,5286101968931349,6420430,840.0,986.0,99975940374,2018-05-01T15:20:00,2017-02-01T01:17:38.513000,1978-09-16T00:00:00,2022-02-28T00:00:00,CELM CIA EQUIPADORA DE LABORATORIOS MODE,1,220190,2727598.0,185024433,270,-23.5142283,1452.869,-46.8986901,MILCILENE BACURAU,0.0,240596,1,SSPSP,20.0,1660.0,M,36.0,5.0,SP,30.0,30.0
115,5286071978272951,79240000,840.0,986.0,99975900313,2018-05-05T19:45:00,2015-05-01T00:00:00,1972-02-28T00:00:00,2018-06-30T00:00:00,PREFEITURA MUNC DE JARDIM,1,220563,2791707.0,185711501,270,-21.4755816,3300.0,-56.1537017,CLISSIANI CONRRADO,0.0,240996,1,SSPMS,7.0,2000.3,F,23.0,9.0,MS,29.97,29.97
116,5286071978272951,79240000,840.0,986.0,99975900313,2018-05-05T10:07:00,2015-05-01T00:00:00,1972-02-28T00:00:00,2018-06-30T00:00:00,PREFEITURA MUNC DE JARDIM,1,220563,3341687.0,185550293,270,-21.4769626,3300.0,-56.152115,CLISSIANI CONRRADO,0.0,240996,1,SSPMS,7.0,2000.3,F,23.0,9.0,MS,67.96,67.96
117,5286071978272951,79240000,840.0,986.0,99975900313,2018-05-05T09:42:00,2015-05-01T00:00:00,1972-02-28T00:00:00,2018-06-30T00:00:00,PREFEITURA MUNC DE JARDIM,1,220563,30984966.0,185543984,270,-21.4919165,3300.0,-56.160069,CLISSIANI CONRRADO,0.0,240996,1,SSPMS,7.0,2000.3,F,23.0,9.0,MS,19.96,19.96
118,5286097365331113,87706240,840.0,986.0,99975833888,2018-05-04T10:23:00,2016-09-01T01:06:07.060000,1950-06-16T00:00:00,2019-09-30T00:00:00,PICININ FERRAGENS ENCOSTADO,2,221172,3063918.0,185380795,270,-23.0863776,3795.0,-52.4364155,HERLENIA CONRRADO,0.0,241661,1,SSPPR,20.0,1523.05,M,17.0,9.0,PR,57.0,57.0
119,5286101530966941,13183232,840.0,986.0,99975185860,2018-05-03T13:05:00,2017-01-16T17:42:35.400000,1975-06-06T00:00:00,2022-01-31T00:00:00,JEAN DANIEL IANONE ME,2,227068,33329230.0,185259593,270,-22.8560754,2013.616,-47.2152078,HAVINA TIBU,3.0,248141,1,SSPSP,10.0,2016.9,F,17.0,3.0,SP,20.0,20.0
120,5286101530966941,13183232,840.0,986.0,99975185860,2018-05-06T11:46:00,2017-01-16T17:42:35.400000,1975-06-06T00:00:00,2022-01-31T00:00:00,JEAN DANIEL IANONE ME,2,227068,3452989.0,185779621,270,-22.8581864,2013.616,-47.2119531,HAVINA TIBU,3.0,248141,1,SSPSP,10.0,2016.9,F,17.0,3.0,SP,56.0,56.0
121,5286099226301921,18021260,840.0,986.0,99974870526,2018-05-02T15:10:00,2016-12-01T01:27:35.697000,1973-12-14T00:00:00,2021-12-31T00:00:00,,2,229947,2818909.0,185138036,270,-23.5006212,2320.0,-47.4397353,DAYRISLANE DEOTERIO,,251294,1,SSPSP,,830.0,F,,0.0,SP,9.9,9.9
122,5286094782615988,14900000,840.0,986.0,99974847460,2018-05-01T10:03:00,2016-07-01T01:30:24.430000,1985-11-29T00:00:00,2019-07-31T00:00:00,MIRO BORDADOS AUX DE EXPEDICAO,2,230163,2825547.0,184987288,270,-21.6016744,2750.0,-48.8232369,JANOLIVIA GOIS,0.0,251525,1,SSPSP,10.0,830.0,F,3.0,10.0,SP,55.0,55.0
123,5286130675902556,79076024,840.0,986.0,99974792118,2018-05-04T11:05:00,2017-06-01T01:14:33.620000,1994-12-05T00:00:00,2019-06-30T00:00:00,,1,230674,33858315.0,185388558,271,-20.4579277,2200.0,-54.5950809,BILLY JUVENAL,,252078,4,SSPMS,,1000.15,F,,2.0,MS,198.0,49.5
124,5286132855398042,86181110,840.0,986.0,99974722683,2018-05-03T22:23:00,2017-07-01T01:08:18.707000,1941-04-05T00:00:00,2019-07-31T00:00:00,,2,231316,3161955.0,185350561,270,-23.2711729,1050.0,-51.2926905,LUILDA CONRRADO,0.0,252773,1,SSPPR,73.0,830.0,F,49.0,0.0,PR,94.33,94.33
125,6505153946120201,12702450,986.0,986.0,99973961625,2018-05-03T17:01:00,2018-03-20T10:43:29.770000,1938-10-30T00:00:00,2023-03-20T10:43:00,COSTUREIRA,2,238284,31860481.0,185305514,10493,-22.5710599,1300.0,-44.9579135,JANIQUELE SALVIANO,0.0,260383,1,SSPSP,3.0,830.0,F,24.0,0.0,SP,51.7,51.7
126,5286098603428857,12712690,840.0,986.0,99973819713,2018-05-27T14:10:00,2016-10-21T01:36:21.470000,1964-01-04T00:00:00,2021-10-31T00:00:00,,1,239597,5984417.0,189643323,270,-22.7784966,4400.0,-45.1441612,ERIVETE SALVIANO,0.0,261802,1,SSPSP,3.0,830.0,F,17.0,0.0,SP,39.64,39.64
127,5286137586757458,83085300,840.0,986.0,99973696379,2018-05-04T20:07:00,2017-09-11T09:16:52.463000,1968-07-15T00:00:00,2019-09-11T09:17:00,,7,240732,2748774.0,185502452,270,-25.5397338,2265.0,-49.1509074,ARQUIDEMIA GRACAS,0.0,263036,1,SSPPR,,1660.0,M,6.0,0.0,PR,44.95,44.95
128,5286130677199580,15042109,,,99973688350,2018-05-03T17:24:00,2017-06-01T01:14:34.243000,1972-06-07T00:00:00,2019-06-30T00:00:00,RESTAURANTE DELICIA CASEIRA,2,240805,,185310760,28,-20.7707597,2090.0,-49.3857654,MARICANA GRACAS,0.0,263116,2,SSPMT,5.0,830.0,F,2.0,4.0,SP,59.99,30.0
129,6505151189617242,89802045,986.0,986.0,99973602226,2018-05-02T09:31:00,2018-02-09T10:00:47.050000,1983-07-20T00:00:00,2023-02-09T10:01:00,AUTONOMA   VENDE CACHORRO QUENTE,8,241599,32184114.0,185079928,10493,-27.107452,2000.0,-52.6333562,SARITO GRACAS,0.0,263977,1,SSPSC,3.0,830.0,F,31.0,3.0,SC,61.7,61.7
130,6505151189617242,89802045,986.0,986.0,99973602226,2018-05-04T09:37:00,2018-02-09T10:00:47.050000,1983-07-20T00:00:00,2023-02-09T10:01:00,AUTONOMA   VENDE CACHORRO QUENTE,8,241599,33858818.0,185373448,10494,-27.1074688,2000.0,-52.6333706,SARITO GRACAS,0.0,263977,2,SSPSC,3.0,830.0,F,31.0,3.0,SC,120.0,60.0
131,5286104992481080,12225520,840.0,986.0,99973516494,2018-05-04T12:26:00,2017-04-03T17:18:51.413000,1976-09-16T00:00:00,2022-04-03T17:19:00,COMATIC COMERCIO E SERV LTDA,2,242384,5745928.0,185404809,270,0.0,1750.0,0.0,INGREDY LEOPOLDINO,0.0,264835,1,SSPSP,20.0,1245.0,F,7.0,6.0,SP,20.0,20.0
132,5286104992481080,12225520,840.0,986.0,99973516494,2018-05-02T17:56:00,2017-04-03T17:18:51.413000,1976-09-16T00:00:00,2022-04-03T17:19:00,COMATIC COMERCIO E SERV LTDA,2,242384,2749483.0,185172389,270,0.0,1750.0,0.0,INGREDY LEOPOLDINO,0.0,264835,1,SSPSP,20.0,1245.0,F,7.0,6.0,SP,3.34,3.34
133,5286139842912423,83005340,840.0,986.0,99973516222,2018-05-04T16:50:00,2017-10-16T19:51:15.363000,1979-06-15T00:00:00,2019-10-16T19:51:00,,2,242386,33875974.0,185460695,270,-25.5344824,3250.0,-49.2145037,GENIMARIO LEOPOLDINO,,264837,1,SSPPR,20.0,1245.0,F,,5.0,PR,7.0,7.0
134,5286092489697216,12212780,840.0,986.0,99973304209,2018-05-04T18:03:00,2016-05-01T01:04:07.560000,1962-12-22T00:00:00,2019-05-31T00:00:00,MERCADINHO ALTO PONTE SANTISTA,2,244336,4439106.0,185479474,270,-23.1589532,2500.0,-45.9077717,NIEDJAN MASCHIO,0.0,266957,1,SSPSP,5.0,1245.0,F,18.0,59.0,SP,19.5,19.5
135,5286101969498544,15503085,840.0,986.0,99973287797,2018-05-06T11:00:00,2017-02-01T01:17:59.610000,1970-09-06T00:00:00,2022-02-28T00:00:00,SANTA CASA DE MISERICORDIA   FARM ALTO C,8,244486,31022854.0,185769900,270,-20.4014571,3500.0,-49.9639222,DIONARIA MASCHIO,0.0,267122,1,SSPSP,20.0,1660.0,M,24.0,5.0,SP,168.12,168.12
136,6505154682375523,8820185,986.0,986.0,99972744310,2018-05-06T11:57:00,2018-04-01T01:01:56.840000,1963-03-28T00:00:00,2023-04-30T00:00:00,COURO IMPRESSO,1,249472,32243213.0,185782234,10493,-23.507045,3300.0,-46.1433179,INAILZA ALBUQUERQUE,0.0,272556,1,SSPMG,10.0,830.0,F,10.0,21.0,SP,30.0,30.0
137,5286084502147544,3456090,840.0,986.0,99972649083,2018-05-05T14:54:00,2015-09-02T09:08:07.717000,1978-07-06T00:00:00,2018-09-30T00:00:00,VENDE CELULARES  BRINQUEDOS,8,250329,4439106.0,185644715,270,-23.5695922,503.0,-46.5089156,ARMILIA ALBUQUERQUE,0.0,273509,1,SSPSP,20.0,1245.0,F,8.0,0.0,SP,19.5,19.5
138,5286099227991090,13735008,840.0,986.0,99972636500,2018-05-05T10:47:00,2016-12-01T01:27:37.907000,1952-09-18T00:00:00,2021-12-31T00:00:00,GOVERNO DO ESTADO S PAULO,2,250445,2816117.0,185562816,270,-21.4661521,3300.0,-47.0010102,HELRICK ALBUQUERQUE,0.0,273634,1,SSPSP,8.0,1245.0,F,17.0,34.0,SP,7.5,7.5
139,5286097369746334,18279020,840.0,986.0,99972357465,2018-05-06T10:59:00,2016-09-01T01:06:15.130000,1965-12-15T00:00:00,2019-09-30T00:00:00,BRF,1,252986,4333065.0,185769843,270,-23.3518311,2750.0,-47.8498633,RONICLEIDE ROTONDARO,0.0,276425,1,SSPSP,20.0,2075.0,F,44.0,19.0,SP,140.92,140.92
140,5286134895038327,86703430,840.0,986.0,99971847930,2018-05-01T12:10:00,2017-08-01T01:35:34.597000,1972-03-09T00:00:00,2019-08-31T00:00:00,MOVEIS ALBATROZ,1,257647,2813110.0,185004354,271,-23.5270073,3300.0,-51.4450235,LENICE SATO,0.0,281520,2,SSPMT,20.0,1054.1,F,17.0,4.0,PR,46.9,23.45
141,5286138693843305,19816000,840.0,986.0,99971779838,2018-05-02T12:39:00,2017-10-01T00:36:21.207000,1966-06-28T00:00:00,2019-10-31T00:00:00,AUTONOMA  PENSIONISTA,1,258267,3108387.0,185111405,270,-22.6592825,1750.0,-50.3886511,AGRINELIO SATO,0.0,282201,1,SSPSP,4.0,979.4,F,1.0,8.0,SP,15.0,15.0
142,5286087461291979,15704504,840.0,986.0,99971678136,2018-05-02T20:15:00,2015-12-01T01:18:32.243000,1992-03-06T00:00:00,2018-12-31T00:00:00,SANTA CASA DE MISERICORDIA,2,259202,2793363.0,185194267,270,-20.2911434174,2745.0,-50.5481376648,LUCIKELY SATO,0.0,283218,1,SSPSP,20.0,830.0,F,22.0,2.0,SP,200.0,200.0
143,5286082256871055,13422702,840.0,986.0,99971639157,2018-05-03T08:37:00,2015-07-04T20:11:20.587000,1957-05-15T00:00:00,2018-07-31T00:00:00,ENXUTO SUPERMERCADOS,2,259566,2969447.0,185216784,270,-22.7505747,3795.0,-47.6005979,EDINOR LOURENCO,0.0,283608,1,SSPSP,20.0,800.95,F,16.0,1.0,SP,20.09,20.09
144,5286093325635327,85814297,840.0,986.0,99971255090,2018-05-03T18:20:00,2016-05-19T15:29:38.227000,1971-10-27T00:00:00,2019-05-31T00:00:00,RES SIDNEI NARDELLI,1,263114,2791851.0,185323839,270,-24.9119862,4000.0,-53.4318937,FRANCLE SERAPIAO,0.0,287449,1,SSPPR,6.0,830.0,F,2.0,3.0,PR,37.38,37.38
145,6505153611337009,13025085,986.0,986.0,99971310538,2018-05-05T10:57:00,2018-03-14T15:41:10.403000,1978-02-03T00:00:00,2023-03-31T00:00:00,CARDIOCLINICA,1,262605,32011630.0,185566287,10493,-22.7934599,1575.0,-47.1970101,ITANACY LAMENHA,0.0,286894,1,SSPSP,20.0,792.65,F,16.0,8.0,SP,50.0,50.0
146,5286010763179401,86400000,840.0,986.0,99971224887,2018-05-04T17:47:00,2015-05-01T00:00:00,1987-07-14T00:00:00,2018-06-30T00:00:00,ANTONIA MODAS,1,263393,3003804.0,185475346,271,-23.1559615,1750.0,-49.9852853,EURICO SERAPIAO,0.0,287751,2,SSPPR,5.0,830.0,F,27.0,4.0,PR,126.78,63.39
